reef_short,LABEL_ID,ReefName,SECT_NAME,SECTOR,region_block,latitude_band,Type,source_summer,event_year,variable,value
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199192,1992,cot199192_idwmeanpertow,0.0052
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199293,1993,cot199293_idwmeanpertow,0.0535
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199394,1994,cot199394_idwmeanpertow,0.1235
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199495,1995,cot199495_idwmeanpertow,0.0371
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199596,1996,cot199596_idwmeanpertow,0.5273
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199697,1997,cot199697_idwmeanpertow,0.4182
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199798,1998,cot199798_idwmeanpertow,0.1968
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199899,1999,cot199899_idwmeanpertow,0.2714
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,199900,2000,cot199900_idwmeanpertow,0.0472
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200001,2001,cot200001_idwmeanpertow,0.0866
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200102,2002,cot200102_idwmeanpertow,0.0226
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200203,2003,cot200203_idwmeanpertow,0.0085
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200304,2004,cot200304_idwmeanpertow,0.0054
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200405,2005,cot200405_idwmeanpertow,0.0057
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200506,2006,cot200506_idwmeanpertow,0.0052
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200607,2007,cot200607_idwmeanpertow,0.0025
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200708,2008,cot200708_idwmeanpertow,0.0143
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200809,2009,cot200809_idwmeanpertow,0.0253
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,200910,2010,cot200910_idwmeanpertow,0.019
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201011,2011,cot201011_idwmeanpertow,0.0655
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201112,2012,cot201112_idwmeanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201213,2013,cot201213_idwmeanpertow,0.8466
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201314,2014,cot201314_idwmeanpertow,0.5486
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201415,2015,cot201415_idwmeanpertow,0.1037
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201516,2016,cot201516_idwmeanpertow,0.1976
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201617,2017,cot201617_idwmeanpertow,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201718,2018,cot201718_idwmeanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201819,2019,cot201819_idwmeanpertow,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,201920,2020,cot201920_idwmeanpertow,0.0014
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,202021,2021,cot202021_idwmeanpertow,3e-4
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,202122,2022,cot202122_idwmeanpertow,0.0201
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,202223,2023,cot202223_idwmeanpertow,0.0112
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,202324,2024,cot202324_idwmeanpertow,0.0613
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_idwmeanpertow,202425,2025,cot202425_idwmeanpertow,0.0119
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199192,1992,cot199192_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199293,1993,cot199293_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199394,1994,cot199394_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199495,1995,cot199495_meanpertow,0.0160000007599592
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199596,1996,cot199596_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199697,1997,cot199697_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199798,1998,cot199798_meanpertow,0.127000004053116
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199899,1999,cot199899_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,199900,2000,cot199900_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200001,2001,cot200001_meanpertow,0.0939999967813492
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200102,2002,cot200102_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200203,2003,cot200203_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200304,2004,cot200304_meanpertow,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200405,2005,cot200405_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200506,2006,cot200506_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200607,2007,cot200607_meanpertow,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200708,2008,cot200708_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200809,2009,cot200809_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,200910,2010,cot200910_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201011,2011,cot201011_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201112,2012,cot201112_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201213,2013,cot201213_meanpertow,0.851000010967255
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201314,2014,cot201314_meanpertow,0.320499992650002
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201415,2015,cot201415_meanpertow,0.0820000022649765
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201516,2016,cot201516_meanpertow,0.216000005602837
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201617,2017,cot201617_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201718,2018,cot201718_meanpertow,
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201819,2019,cot201819_meanpertow,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,201920,2020,cot201920_meanpertow,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,202021,2021,cot202021_meanpertow,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,202122,2022,cot202122_meanpertow,0.0236893743276596
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,202223,2023,cot202223_meanpertow,0.0104166669771075
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,202324,2024,cot202324_meanpertow,0.0737812916437785
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cot_meanpertow,202425,2025,cot202425_meanpertow,0.00757575780153275
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,198485,1985,cyc198485_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,198586,1986,cyc198586_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,198687,1987,cyc198687_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,198788,1988,cyc198788_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,198889,1989,cyc198889_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,198990,1990,cyc198990_maxHrs4mw,13.9640420758003
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199091,1991,cyc199091_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199192,1992,cyc199192_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199293,1993,cyc199293_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199394,1994,cyc199394_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199495,1995,cyc199495_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199596,1996,cyc199596_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199697,1997,cyc199697_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199798,1998,cyc199798_maxHrs4mw,1
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199899,1999,cyc199899_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,199900,2000,cyc199900_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200001,2001,cyc200001_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200102,2002,cyc200102_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200203,2003,cyc200203_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200304,2004,cyc200304_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200405,2005,cyc200405_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200506,2006,cyc200506_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200607,2007,cyc200607_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200708,2008,cyc200708_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200809,2009,cyc200809_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,200910,2010,cyc200910_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201011,2011,cyc201011_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201112,2012,cyc201112_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201213,2013,cyc201213_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201314,2014,cyc201314_maxHrs4mw,13.0205271343377
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201415,2015,cyc201415_maxHrs4mw,59.7668072950196
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201516,2016,cyc201516_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201617,2017,cyc201617_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201718,2018,cyc201718_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201819,2019,cyc201819_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,201920,2020,cyc201920_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,202021,2021,cyc202021_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,202122,2022,cyc202122_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,202223,2023,cyc202223_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,202324,2024,cyc202324_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,cyc_maxHrs4mw,202425,2025,cyc202425_maxHrs4mw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,198586,1986,sst198586_maxdhw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,198687,1987,sst198687_maxdhw,3
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,198788,1988,sst198788_maxdhw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,198889,1989,sst198889_maxdhw,2
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,198990,1990,sst198990_maxdhw,1
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199091,1991,sst199091_maxdhw,2
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199192,1992,sst199192_maxdhw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199293,1993,sst199293_maxdhw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199394,1994,sst199394_maxdhw,4
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199495,1995,sst199495_maxdhw,1.725193876
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199596,1996,sst199596_maxdhw,2
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199697,1997,sst199697_maxdhw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199798,1998,sst199798_maxdhw,2
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199899,1999,sst199899_maxdhw,1
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,199900,2000,sst199900_maxdhw,1
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200001,2001,sst200001_maxdhw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200102,2002,sst200102_maxdhw,2.63411764705882
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200203,2003,sst200203_maxdhw,1.38901960784314
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200304,2004,sst200304_maxdhw,2.30882352941176
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200405,2005,sst200405_maxdhw,0.157254901960784
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200506,2006,sst200506_maxdhw,0.29
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200607,2007,sst200607_maxdhw,1.14274509803922
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200708,2008,sst200708_maxdhw,0.65
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200809,2009,sst200809_maxdhw,1.85294117647059
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,200910,2010,sst200910_maxdhw,1.89117647058824
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201011,2011,sst201011_maxdhw,1.3278431372549
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201112,2012,sst201112_maxdhw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201213,2013,sst201213_maxdhw,1.51176470588235
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201314,2014,sst201314_maxdhw,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201415,2015,sst201415_maxdhw,1.62117647058824
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201516,2016,sst201516_maxdhw,8.12333333333333
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201617,2017,sst201617_maxdhw,9.41921548282399
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201718,2018,sst201718_maxdhw,0.884901960784314
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201819,2019,sst201819_maxdhw,0.783333333333333
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,201920,2020,sst201920_maxdhw,5.02156862745098
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,202021,2021,sst202021_maxdhw,4.37823529411765
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,202122,2022,sst202122_maxdhw,4.28941176470588
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,202223,2023,sst202223_maxdhw,1.22274509803922
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,202324,2024,sst202324_maxdhw,6.28372549019608
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,sst_maxdhw,202425,2025,sst202425_maxdhw,6.3456862745098
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,uq_coralsink1,,,uq_coralsink1,0.578947365283966
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,200203,2003,wqc200203_freqcc12,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,200304,2004,wqc200304_freqcc12,0.132956070653404
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,200405,2005,wqc200405_freqcc12,0.0476035522013651
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,200506,2006,wqc200506_freqcc12,0.0891715024790348
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,200607,2007,wqc200607_freqcc12,0
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,200708,2008,wqc200708_freqcc12,0.237938285924557
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,200809,2009,wqc200809_freqcc12,0.0939737804631321
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,200910,2010,wqc200910_freqcc12,0.148672473490145
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201011,2011,wqc201011_freqcc12,0.379717530316137
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201112,2012,wqc201112_freqcc12,0.237404645785908
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201213,2013,wqc201213_freqcc12,0.0906352710472533
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201314,2014,wqc201314_freqcc12,0.0476190485060223
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201415,2015,wqc201415_freqcc12,0.137576767988586
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201516,2016,wqc201516_freqcc12,0.090726545237633
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201617,2017,wqc201617_freqcc12,0.0475099058501793
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201718,2018,wqc201718_freqcc12,0.0889112030067436
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201819,2019,wqc201819_freqcc12,0.297561686843408
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,201920,2020,wqc201920_freqcc12,0.0976827961593208
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,202021,2021,wqc202021_freqcc12,0.206145147164862
Eyrie,14-118,Eyrie Reef (14-118),Cooktown / Lizard Island,CL,Northern GBR,14,wqc_freqcc12,202122,2022,wqc202122_freqcc12,0.0455543659578548
